Dataset,SiteCode,SiteCode_rev,Core_site,GPS_match,Old_RLS_SiteCode,SiteName,SiteName_rev,SiteLatitude,SiteLongitude,SiteLatitude_rev,SiteLongitude_rev,LocationName,Loc_new,MPA,Country,State,Ecoregion,Province,Realm,Zone name,NEOLI Total,No-take,Effectiveness_NEOLI,Isolation_NEOLI,area,Age,Zone,Effectiveness,No take multizoned, year of protection, area (km2), perimeter length (km), offshore extent (km),Distance to boundary (km),Artificial habitat,Isolation,WaveExposure,Relief,Slope,Currents,Measured,Estuary
RLS,GBR94,GBR94,,,,Swains SE new,Swains SE new,-22.37482,152.54288,-22.37482,152.54288,Great Barrier Reef,GBR - South,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-22-5335,,,,1,,,HP-22-5335,High,Restricted take multizoned,2004,10.78,14.4,187.35,,,,3,3,2,3,1,0
RLS,QLD73,GBR265,,,QLD73,Swains SE,Swains SE,-22.37484,152.5451,-22.37484,152.5451,Queensland (other),GBR - South,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-22-5335,,,,,,,HP-22-5335,High,Restricted take multizoned,2004,10.78,14.4,187.35,-3.5,,,3,2,3,3,1,0
RLS,QLD72,GBR265,,,QLD72,Swains SE,Swains SE,-22.38397,152.5349,-22.38397,152.5349,Queensland (other),GBR - South,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-22-5335,,,,,,,HP-22-5335,High,Restricted take multizoned,2004,10.78,14.4,187.35,,,,3,2,3,3,1,0
RLS,NMP-S1,NMP-S1,core ATRC,,,Dugong,Dugong,-22.86905,113.76443,-22.86905,113.76443,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Cloates Sanctuary Zone,3,1,1,0,0,1,Cloates Sanctuary Zone,High,No take multizoned,1987,447.5,106.4,10,4.7,,1,,,,,0,0
RLS,NMP-S2,NMP-S2,core ATRC,,,Bruboodjoo,Bruboodjoo,-22.92875,113.77937,-22.92875,113.77937,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,106.4,10,-1.9,,,,,,,0,0
RLS,NMP20,NMP20,,,,Oyster rocks buoy,Oyster rocks buoy,-23.04473,113.81843,-23.04473,113.81843,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,13.9,3,-0.04,,,,,,,0,0
RLS,NMP30,NMP30,,,,Oyster rocks south,Oyster rocks south,-23.04801,113.81886,-23.04801,113.81886,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Sanctuary Zone (Bateman),,,,,,,Sanctuary Zone (Bateman),High,No take multizoned,1987,11.11,,,0.1,,1,,,,,0,0
RLS,NMP19,NMP19,,,,Maud SZ Nth,Maud SZ Nth,-23.09197,113.73966,-23.09197,113.73966,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,0.6,,1,,,,,0,0
RLS,NMP28,NMP28,,,,Cardabia Patch,Cardabia Patch,-23.098,113.79429,-23.098,113.79429,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone ,3,1,1,0,0,1,Recreation Zone ,High,Restricted take multizoned,1987,2435,27.13,1.9,,,,,,,,0,0
RLS,NMP1,NMP1,,,,Point Maud Outer,Point Maud Outer,-23.11234,113.75042,-23.11234,113.75042,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,1.36,,1,,,,,0,0
RLS,NMP2,NMP2,,,,Point Maud Inner,Point Maud Inner,-23.12142,113.75562,-23.12142,113.75562,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,1.4,,1,,,,,0,0
RLS,NMP9,NMP9,,,,Bills Bay 1,Bills Bay 1,-23.12627,113.76158,-23.12627,113.76158,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,2,,1,,,,,0,0
RLS,NMP-S3,NMP-S3,core ATRC,,,Coral Bay DEC1,Coral Bay DEC1,-23.12872,113.75232,-23.12872,113.75232,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,1.1,,1,,,,,0,0
RLS,NMP27,NMP27,,,,Coral Bay Offshore,Coral Bay Offshore,-23.13496,113.7404,-23.13496,113.7404,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,General Use Zone,3,1,1,0,0,1,General Use Zone,High,Restricted take multizoned,1987,2435,27.13,1.9,-0.24,,,,,,,0,0
RLS,NMP-C3,NMP-C3,core ATRC,,,Coral Bay Central,Coral Bay Central,-23.14152,113.75364,-23.14152,113.75364,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,0.92,,1,,,,,0,0
RLS,NMP21,NMP21,,,,Coral Bay (Sanctuary zone),Coral Bay (Sanctuary zone),-23.14221,113.76709,-23.14221,113.76709,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,0.5,,1,,,,,0,0
RLS,GBR22,GBR22,,,,Barren Island2,Barren Island2,-23.15658,151.0729,-23.15658,151.0729,Capricorn Group,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-23-5351,,,,1,,,HP-23-5351,High,Restricted take multizoned,2004,7.75,10.92,27,,,,2,3,2,2,1,0
RLS,QLD14,GBR264,,,QLD14,Little Peninsula,Little Peninsula,-23.15684,150.95608,-23.15684,150.95608,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-23-5349,3,1,1,0,1,0,HP-23-5349,High,Restricted take multizoned,2004,82,92,16,-3.5,,,,,,,0,0
RLS,GBR21,GBR21,,,,Barren Island1,Barren Island1,-23.15748,151.07047,-23.15748,151.07047,Capricorn Group,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-23-5351,,,,1,,,HP-23-5351,High,Restricted take multizoned,2004,7.75,10.92,27,,,,2,2,1,2,1,0
RLS,NMP6,NMP6,,,,Monck Head Outer,Monck Head Outer,-23.16108,113.75875,-23.16108,113.75875,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Maud Sanctuary Zone,3,1,1,0,0,1,Maud Sanctuary Zone,High,No take multizoned,1987,21.51,27.13,1.9,0.5,,1,,,,,0,0
RLS,GBR20,GBR20,,,,Middle Island1,Middle Island1,-23.16153,150.92055,-23.16153,150.92055,Capricorn Group,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1158,,,,1,,,MNP-23-1158,High,No take multizoned,2004,4.2,11.8,12,0.34,,3,2,2,1,3,1,0
RLS,QLD13,GBR263,,,QLD13,Olive Point,Olive Point,-23.16335,150.92145,-23.16335,150.92145,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1158,3,1,1,0,1,0,MNP-23-1158,High,No take multizoned,2004,4.2,11.8,12,0.4,,3,,,,,0,0
RLS,NMP32,NMP32,,,,Monck Bowl,Monck Bowl,-23.16465,113.75582,-23.16465,113.75582,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Sanctuary Zone (Maud),,,,,,,Sanctuary Zone (Maud),High,No take multizoned,1987,21.51,,,0.99,,1,,,,,0,0
RLS,NMP7,NMP7,,,,Monck Head Sth,Monck Head Sth,-23.16489,113.76611,-23.16489,113.76611,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Special Purpose Zone (shore-based fishing) - Maud Sanctuary Zone,3,1,1,0,0,1,Special Purpose Zone (shore-based fishing) - Maud Sanctuary Zone,High,Restricted take multizoned,1987,2435,27.13,1.9,-0.1,,,,,,,0,0
RLS,QLD12,GBR262,,,QLD12,Creek Rocks,Creek Rocks,-23.16641,150.95166,-23.16641,150.95166,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-23-5349,3,1,1,0,1,0,HP-23-5349,High,Restricted take multizoned,2004,82,92,16,-2.7,,,,,,,0,0
RLS,NMP29,NMP29,,,,Monck Wall,Monck Wall,-23.16925,113.75708,-23.16925,113.75708,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Sanctuary Zone (Maud),,,,,,,Sanctuary Zone (Maud),High,No take multizoned,1987,21.51,,,0.37,,1,,,,,0,0
RLS,QLD11,GBR261,,,QLD11,Observatory West,Observatory West,-23.17081,150.92013,-23.17081,150.92013,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1158,3,1,1,0,1,0,MNP-23-1158,High,No take multizoned,2004,4.2,11.8,12,0.8,,3,,,,,0,0
RLS,QLD10,GBR260,,,QLD10,Observatory East,Observatory East,-23.17116,150.92335,-23.17116,150.92335,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1158,3,1,1,0,1,0,MNP-23-1158,High,No take multizoned,2004,4.2,11.8,12,0.4,,3,,,,,0,0
RLS,AIMS10,GBR259,,,AIMS10,North Island Site 1,North Island Site 1,-23.17548,151.90863,-23.17548,151.90863,Capricorn Group,Capricorn-Bunker,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1157,,,,1,,,MNP-23-1157,High,No take multizoned,2004,218.27,73.65,1.16,4.4,,4,3,,,,1,0
RLS,AIMS11,GBR258,,,AIMS11,North Island Site 2,North Island Site 2,-23.1762,151.91215,-23.1762,151.91215,Capricorn Group,Capricorn-Bunker,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1157,,,,1,,,MNP-23-1157,High,No take multizoned,2004,218.27,73.65,1.26,4.4,,4,,,,,0,0
RLS,NMP8,NMP8,,,,Maud SZ external,Maud SZ external,-23.17642,113.76097,-23.17642,113.76097,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,27.13,1.9,-0.35,,,,,,,0,0
RLS,NMP-C1,NMP-C1,core ATRC,,,Monck Head,Monck Head,-23.17701,113.75987,-23.17701,113.75987,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,27.13,1.9,-0.42,,,,,,,0,0
RLS,NMP14,NMP14,,,,Monck Head North,Monck Head North,-23.17758,113.76397,-23.17758,113.76397,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,27.13,1.9,-0.5,,,,,,,0,0
RLS,AIMS12,GBR257,,,AIMS12,North Island Site 3,North Island Site 3,-23.1778,151.91543,-23.1778,151.91543,Capricorn Group,Capricorn-Bunker,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1157,,,,1,,,MNP-23-1157,High,No take multizoned,2004,218.27,73.65,1.37,4.4,,4,3,,,,1,0
RLS,NMP13,NMP13,,,,Monck Head Inner,Monck Head Inner,-23.17989,113.76169,-23.17989,113.76169,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,27.13,1.9,-0.75,,,,,,,0,0
RLS,QLD9,GBR256,,,QLD9,Shelving,Shelving,-23.18698,150.9337,-23.18698,150.9337,Capricorn Group,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,CP-23-4102,3,1,1,0,1,0,CP-23-4102,High,Restricted take multizoned,2004,1.8,5.9,11,-0.28,,,,,,,0,0
RLS,QLD15,GBR255,,,QLD15,Clam Bay,Clam Bay,-23.18711,150.98134,-23.18711,150.98134,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1159,3,1,1,0,1,0,MNP-23-1159,High,No take multizoned,2004,3,7.3,16.4,0.9,,1,2,,,,1,0
RLS,QLD8,GBR254,,,QLD8,Shelving South,Shelving South,-23.18833,150.93451,-23.18833,150.93451,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,CP-23-4102,3,1,1,0,1,0,CP-23-4102,High,Restricted take multizoned,2004,1.8,5.9,11,-0.18,,,,,,,0,0
RLS,NMP25,NMP25,,,,Outside Yalobia North,Outside Yalobia North,-23.19459,113.75209,-23.19459,113.75209,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,648,6,,,,,,,,0,0
RLS,QLD7,GBR253,,,QLD7,Monkey Point,Monkey Point,-23.1957,150.93748,-23.1957,150.93748,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1161,3,1,1,0,1,0,MNP-23-1161,High,No take multizoned,2004,0.77,3.8,12,0.15,,1,1,,,,1,0
RLS,QLD6,GBR252,,,QLD6,Half Way Island West,Half Way Island West,-23.19801,150.96855,-23.19801,150.96855,Great Barrier Reef,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-23-5349,3,1,1,0,1,0,HP-23-5349,High,Restricted take multizoned,2004,82.8,92.7,16,-0.31,,,,,,,0,0
RLS,NMP-C4,NMP-C4,core ATRC,,,Yalobia Passage,Yalobia Passage,-23.19995,113.76354,-23.19995,113.76354,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,648,6,,,,,,,,0,0
RLS,NMP24,NMP24,,,,Yalobia Bommie,Yalobia Bommie,-23.20194,113.76248,-23.20194,113.76248,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,648,6,,,,,,,,0,0
RLS,GBR18,GBR18,,,,Humpy and Halfway Islands,Humpy and Halfway Islands,-23.20268,150.96978,-23.20268,150.96978,Capricorn Group,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-23-5349,,,,1,,,HP-23-5349,High,Restricted take multizoned,2004,82.55,72.88,0.23,-0.46,,,2,2,2,2,1,0
RLS,NMP31,NMP31,,,,Yalobia South,Yalobia South,-23.20615,113.76029,-23.20615,113.76029,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,,,,,,,Recreation Zone,High,Restricted take multizoned,1987,2435,,,,,,,,,,0,0
RLS,NMP11,NMP11,,,,Maud RZ2,Maud RZ2,-23.20838,113.76328,-23.20838,113.76328,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,648,6,,,,,,,,0,0
RLS,NMP10,NMP10,,,,Maud RZ1,Maud RZ1,-23.21313,113.76296,-23.21313,113.76296,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,Recreation Zone,3,1,1,0,0,1,Recreation Zone,High,Restricted take multizoned,1987,2435,648,6,,,,,,,,0,0
RLS,GBR19,GBR19,,,,Humpy and Halfway Islands1,Humpy and Halfway Islands1,-23.21627,150.9634,-23.21627,150.9634,Capricorn Group,Keppels,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,CP-23-4103,,,,1,,,CP-23-4103,High,Restricted take multizoned,2004,1.83,6.22,0.08,-1.86,,,2,2,2,2,1,0
RLS,NMP26,NMP26,,,,Outside Yalobia South,Outside Yalobia South,-23.2175,113.75466,-23.2175,113.75466,Ningaloo Marine Park,Ningaloo Reef,Ningaloo Marine Park,Australia,Western Australia,Ningaloo,Northwest Australian Shelf,Central Indo-Pacific,General Use Zone,3,1,1,0,0,1,General Use Zone,High,Restricted take multizoned,1987,2435,648,6,,,,,,,,0,0
RLS,CS23,CS23,,,,Cato North,Cato North,-23.24037,155.55701,-23.24037,155.55701,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,3,4,2,3,1,0
RLS,CS28,CS28,,,,Cato NE,Cato NE,-23.24175,155.56126,-23.24175,155.56126,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,,,,,0,0
RLS,GBR17,GBR17,,,,Tryon Island south west,Tryon Island south west,-23.24371,151.77568,-23.24371,151.77568,Capricorn Group,Capricorn-Bunker,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1157,,,,1,,,MNP-23-1157,High,No take multizoned,2004,218.27,73.65,0.38,3.2,,3,2,3,2,4,1,0
RLS,CS25,CS25,,,,Cato Passage,Cato Passage,-23.244,155.54893,-23.244,155.54893,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,2,4,2,3,1,0
RLS,CS26,CS26,,,,Cato East,Cato East,-23.24441,155.56322,-23.24441,155.56322,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,,,,,0,0
RLS,CS24,CS24,,,,Cato Entrance,Cato Entrance,-23.24474,155.54233,-23.24474,155.54233,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,2,4,2,3,1,0
RLS,GBR16,GBR16,,,,Tryon Island south,Tryon Island south,-23.24659,151.77309,-23.24659,151.77309,Capricorn Group,Capricorn-Bunker,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-23-1157,,,,1,,,MNP-23-1157,High,No take multizoned,2004,218.27,73.65,0.3,3.2,,3,2,3,2,3,1,0
RLS,CS20,CS20,,,,Cato Bommies,Cato Bommies,-23.24725,155.53484,-23.24725,155.53484,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,2,4,2,3,1,0
RLS,CS27,CS27,,,,Cato East,Cato South East,-23.24794,155.56715,-23.24794,155.56715,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,,,,,0,0
RLS,AIMS8,GBR251,,,AIMS8,Broomfield Reef Site 1,Broomfield Reef Site 1,-23.24957,151.94255,-23.24957,151.94255,Capricorn Group,Capricorn-Bunker,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,CP-23-4104,,,,1,,,CP-23-4104,High,Restricted take multizoned,2004,611.56,135.67,1.52,-3,,,3,3,2,4,1,0
RLS,AIMS7,GBR250,,,AIMS7,Broomfield Reef Site 2,Broomfield Reef Site 2,-23.25245,151.94545,-23.25245,151.94545,Capricorn Group,Capricorn-Bunker,Great Barrier Reef MP,Australia,Queensland,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,CP-23-4104,,,,1,,,CP-23-4104,High,Restricted take multizoned,2004,611.56,135.67,1.45,-3,,,3,3,2,2,1,0
RLS,CS21,CS21,,,,Cato Lagoon 1,Cato Lagoon 1,-23.25288,155.55157,-23.25288,155.55157,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,1,3,1,3,1,0
RLS,CS22,CS22,,,,Cato Lagoon South,Cato Lagoon South,-23.25491,155.55458,-23.25491,155.55458,Coral Sea,Coral Sea - South,Coral Sea AMP,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Habitat Protection Zone (Reefs),,,,,,,Habitat Protection Zone (Reefs),Medium,Restricted take multizoned,2018,89,,,,,,1,3,1,3,1,0
